Project,Disection Date,Name,Fish Species,Fish ID,Stomach ID ,Site,Collection Date,Prey Common Name,Prey Wet Weight (g),Prey,# Prey ,Prey Conditions (1-5),Notes
BOEM,45832,Dalton,Weakfish,WEF045,WEF045gc,WI1,45757,mush,0.1,unidentifiable mush,-,1,
BOEM,45832,Dannette,Weakfish,WEF046,WEF046gc,WI1,45757,anchovy mush,1.7,biomatter,-,2,cannot tell if anchovy based on picture
BOEM,45832,Cheyenne,Weakfish,WEF044,WEF044gc,WI1,45757,biomatter,0.2,biomatter,-,2,
BOEM,45832,Dalton,Weakfish,WEF047,WEF047gc,WI1,45757,STA,4.2,striped anchovy ,1,4,"can identify by body, missing head "
BOEM,45832,Dannette,Weakfish,WEF049,WEF049gc,WI1,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45832,Dalton,Weakfish,WEF050,WEF050gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45832,Dalton,Weakfish,WEF053,WEF053gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45832,Cheyenne,Weakfish,WEF052,WEF052gc,WI1,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45832,Sophia,Weakfish,WEF051,WEF051gc,WI1,45757,mush,0.2,unidentifiable mush ,-,1,
BOEM,45832,Cheyenne,Spot,SPO122,SPO122gc,EI2,45719,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45832,Sophia,Spot,SPO123,SPO123gc,EI2,45719,shell/sand,0.3,detritus,-,1,
BOEM,46198,Dannette,Striped Anchovy,STA199,STA199gc,EO2,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,46198,Dannette,Striped Anchovy,STA201,STA201gc,EO2,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,46198,Dannette,Striped Anchovy,STA202,STA202gc,EO2,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,46198,Dannette,Striped Anchovy,STA203,STA203gc,EO2,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,46198,Dannette,Striped Anchovy,STA205,STA205gc,EO2,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,46198,Dannette,Striped Anchovy,STA206,STA206gc,EO2,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,46198,Dannette,Striped Anchovy,STA208,STA208gc,WO3,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,46198,Dalton,Striped Anchovy,STA209,STA209gc,WO3,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45834,Dannette,Striped Anchovy,STA211,STA211gc,WO3,45225,Shell,<0.1,mollusca,1,4,
BOEM,45834,Dannette,Striped Anchovy,STA214,STA214gc,WO3,45225,mush,0.1,unidentifiable mush ,-,1,
BOEM,45834,Dannette,Striped Anchovy,STA216,STA216gc,WO3,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45834,Cheyenne,Pinfish,PIN184,PIN184gc,EI3,45225, - , - ,unidentifiable mush ,-, - ,
BOEM,45834,Sophia,Pinfish,PIN185,PIN185gc,EI3,45225,mush,0.2,unidentifiable mush ,-,1,
BOEM,45834,Cheyenne,Pinfish,PIN186,PIN186gc,EI3,45225, - , - ,unidentifiable mush ,-, - ,
BOEM,45834,Sophia,Pinfish,PIN187,PIN187gc,EI3,45225,mush ,<0.1,unidentifiable mush ,-,1,
BOEM,45834,Ava,Pinfish,PIN189,PIN189gc,EI3,45225,biomatter,<0.1,mollusca,-,1,this is just stomach 
BOEM,45834,Cheyenne,Pinfish,PIN188,PIN188gc,EI3,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45834,Ava,Pinfish,PIN190,PIN190gc,EI3,45225,biomatter,<0.1,biomatter,-,2,Go Pro picture of GC 
BOEM,45834,Ava,Pinfish,PIN193,PIN193gc,EI2,45225,mush ,0.4,unidentifiable mush ,-,2,
BOEM,45834,Cheyenne,Pinfish,PIN192,PIN192gc,EI2,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45834,Sophia,Pinfish,PIN191,PIN191gc,EI2,45225,mush,0.1,unidentifiable mush ,-,1,
BOEM,45834,Ava,Pinfish,PIN196,PIN196gc,EI2,45225,mush ,0.4,unidentifiable mush ,-,2,
BOEM,45834,Cheyenne,Pinfish,PIN194,PIN194gc,EI2,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45834,Cheyenne,Pinfish,PIN197,PIN197gc,EI2,45225,mush,0.1,unidentifiable mush ,-,1,
BOEM,45834,Sophia,Pinfish,PIN195,PIN195gc,EI2,45225,mush,0.2,unidentifiable mush ,-,1,
BOEM,45835,Dalton,Pinfish,PIN212,PIN212gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45835,Dalton,Pinfish,PIN213,PIN213gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45838,Dannette,Pinfish,PIN199,PIN199gc,EO2,45719,veg,0.2,veg_biomatter,-,1,no pic
BOEM,45838,Dannette,Pinfish,PIN201,PIN201gc,EO2,45719,mush + shells,0.2,biomatter,-,1,no pic
BOEM,45838,Dannette,Pinfish,PIN202,PIN202gc,EO2,45719,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45838,Dalton,Pinfish,PIN203,PIN203gc,EO2,45719,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45838,Dalton,Pinfish,PIN207,PIN207gc,EO2,45719,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45838,Dalton,Pinfish,PIN210,PIN210gc,WI3,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45838,Dannette,Pinfish,PIN227,PIN227gc1,WO1,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45838,Dannette,Pinfish,PIN227,PIN227gc2,WO1,45757,shrimp,<0.1,crustacean,1,5,
BOEM,45838,Dalton,Pinfish,PIN228,PIN228gc,WO1,45757,sediment?,0.4,detritus ,-,2,no pic 
BOEM,45838,Dannette,Pinfish,PIN229,PIN229gc,WO1,45757,mush,0.2,unidentifiable mush ,-,1,
BOEM,45838,Dannette,Pinfish,PIN230,PIN230gc,WO1,45757,mush,0.2,unidentifiable mush ,-,1,
BOEM,45838,Dannette,Pinfish,PIN230,PIN230gc,WO1,45757,Shells,<0.1,mollusc ,-,1,
BOEM,45838,Dalton,Pinfish,PIN233,PIN233gc,WO1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45838,Dalton,Pinfish,PIN231,PIN231gc,WO1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45838,Dannette,Pinfish,PIN232,PIN232gc,WO1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45838,Dannette,Pinfish,PIN234,PIN234gc,WO1,45757,sediment,0.5,detritus ,-,1,
BOEM,45838,Dannette,Pinfish,PIN235,PIN235gc,WO1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45838,Dalton,Pinfish,PIN224,PIN224gc,WO2,45757,Shells,<0.1,mollusc ,2,5,are these both shells? or is one biomatter/mush 
BOEM,45839,Dalton,Pinfish,PIN226,PIN226gc1,WO2,45757,shell,<0.1,mollusc,1,5,
BOEM,45839,Dalton,Pinfish,PIN226,PIN226gc2,WO2,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45839,Cheyenne,Spot,SPO133,SPO133gc,WO3,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45839,Dannette,Spot,SPO136,SPO136gc,WO3,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45839,Dalton,Spot,SPO143,SPO143gc,WI2,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45839,Cheyenne,Spot,SPO141,SPO141gc,WO3,45757,mush/sand,<0.1,detritus ,-,1,
BOEM,45839,Sophia,Spot,SPO139,SPO139gc,WO3,45757,sand,0.3,detritus ,-,2,
BOEM,45839,Dannette,Spot,SPO144,SPO144gc,WI2,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45839,Sophia,Spot,SPO145,SPO145gc1,WI2,45757,sand,0.2,detritus ,-,4,
BOEM,45839,Sophia,Spot,SPO145,SPO145gc2,WI2,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45839,Cheyenne,Spot,SPO146,SPO146gc,WI2,45757,sand,<0.1,detritus,-,4,"this pic is bad, retake if you defrost but looks like detritus or biomatter"
BOEM,45839,Dannette,Spot,SPO147,SPO147gc,WI2,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45839,Dalton,Spot,SPO148,SPO148gc,WI2,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45839,Cheyenne,Spot,SPO150,SPO150gc,WI2,45757,sand,<0.1,detritus ,-,4,
BOEM,45839,Sophia,Spot,SPO151,SPO151gc,WI2,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45839,Dannette,Spot,SPO153,SPO153gc,WO2,45757,mush,0.2,unidentifiable mush ,-,1,
BOEM,45839,Dalton,Spot,SPO152,SPO152gc,WI2,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45839,Dannette,Spot,SPO154,SPO154gc,WO2,45757,Larvae?,<0.1,crustacean,1,4,
BOEM,45839,Dalton,Spot,SPO155,SPO155gc,WO2,45757,mush w/ shell,0.1,detritus ,-,1,
BOEM,45839,Cheyenne,Spot,SPO156,SPO156gc,WO2,45757,sand,0.1,detritus ,-,4,
BOEM,45839,Sophia,Spot,SPO157,SPO157gc,WO2,45757,sand,0.1,detritus ,-,4,
BOEM,45839,Cheyenne,Spot,SPO162,SPO162gc1,WO2,45757,sand,<0.1,detritus ,-,4,
BOEM,45839,Cheyenne,Spot,SPO162,SPO162gc2,WO2,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45839,Dalton,Spot,SPO163,SPO163gc,WI1,45757,sand w/ mush,0.1,detritus ,-,1,
BOEM,45839,Dalton,Spot,SPO164,SPO164gc,WI1,45757,sand w/ mush,<0.1,detritus ,-,1,
BOEM,45839,Cheyenne,Spot,SPO165,SPO165gc,WI1,45757,sand w/ mush,0.1,detritus ,-,1,
BOEM,45839,Dalton,Spot,SPO167,SPO167gc,WI1,45757,sand w/ mush,<0.1,detritus ,-,1,
BOEM,45839,Cheyenne,Spot,SPO166,SPO166gc,WI1,45757,sand w/ mush,<0.1,detritus ,-,1,
BOEM,45840,Dalton,Spot,SPO170,SPO170gc,WO1,45757,mush w/ sand,<0.1,detritus,-,1,
BOEM,45840,Dannette,Spot,SPO171,SPO171gc,WO1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45840,Dalton,Spot,SPO172,SPO172gc,WO1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45840,Dannette,Spot,SPO173,SPO173gc,WO1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45840,Dalton,Spot,SPO175,SPO175gc1,WO1,45757,Veg biomatter,<0.1,veg_biomatter,1,1,
BOEM,45840,Dalton,Spot,SPO175,SPO175gc2,WO1,45757,Fish biomatter,<0.1,biomatter,-,1,
BOEM,45840,Dalton,Spot,SPO175,SPO175gc3,WO1,45757,polychaete,<0.1,polychaete,1,1,
BOEM,45840,Dannette,Spot,SPO176,SPO176gc,WO1,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45840,Dalton,Spot,SPO177,SPO177gc,WO1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45840,Dannette,Spot,SPO178,SPO178gc,WO1,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45840,Dalton,Spot,SPO179,SPO179gc,WO1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45840,Dannette,Spot,SPO181,SPO181gc,WO1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45840,Dannette,Atlantic Croaker,CRO211,CRO211gc,WO1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45841,Dannette,Moonfish,MOF114,MOF114gc,EI2,45719,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45841,Cheyenne,Striped Anchovy,STA217,STA217gc,WI2,45956,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45841,Sophia,Striped Anchovy,STA219,STA219gc,WI2,45956,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45841,Cheyenne ,Striped Anchovy,STA220,STA220gc,WI2,45956,mush,0.1,unidentifiable mush ,-,1,
BOEM,45841,Dannette,Striped Anchovy,STA221,STA221gc,WI2,45956,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45841,Dannette,Striped Anchovy,STA222,STA222gc,WI2,45956,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45841,Ava,Striped Anchovy,STA225,STA225gc,WI2,45956,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45841,Ava,Striped Anchovy,STA226,STA226gc,WI2,45956,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45841,Ava,Striped Anchovy,STA229,STA229gc,EI3,45719,mush,0.1,unidentifiable mush ,-,1,
BOEM,45841,Ava,Striped Anchovy,STA230,STA230gc,EI2,45719,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45841,Ava,Striped Anchovy,STA233,STA233gc,EI3,45719,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45847,Dannette,Striped Anchovy,STA248,STA248gc,EO1,45719,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45847,Dannette,Striped Anchovy,STA249,STA249gc,EO1,45719,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45847,Dannette,Striped Anchovy,STA250,STA250gc,EO1,45719,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45848,Sophia ,Striped Anchovy,STA251,STA251gc,EO1,45719,mush,0.2,unidentifiable mush ,-,1,
BOEM,45848,Ava,Striped Anchovy,STA252,STA252gc,EO1,45719,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45848,Ava,Striped Anchovy,STA253,STA253gc,EO1,45719,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45848,Sophia ,Striped Anchovy,STA254,STA254gc,WO3,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45848,Ava,Striped Anchovy,STA255,STA255gc,WO3,45757,mush,0.2,unidentifiable mush ,-,1,
BOEM,45848,Sophia,Striped Anchovy,STA256,STA256gc,WO3,45757,mush,0.2,unidentifiable mush ,-,1,
BOEM,45848,Ava,Striped Anchovy,STA257,STA257gc,WO3,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45853,Grace,Striped Anchovy,STA260,STA260gc,WO3,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45853,Cheyenne,Striped Anchovy,STA259,STA259gc,WO3,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45853,Cheyenne,Striped Anchovy,STA264,STA264gc,WI3,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45853,Cheyenne,Striped Anchovy,STA268,STA268gc,WI3,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45855,Gracie,Striped Anchovy,STA271,STA271gc,WO2,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45855,Cheyenne,Striped Anchovy,STA272,STA272gc,WO2,45757,mush/sand,0.1,detritus ,-,1,no picture found 
BOEM,45855,Gracie,Striped Anchovy,STA273,STA273gc,WO2,45757,mush/shrimp?,<0.1,unidentifiable mush ,1?,1,mush 
BOEM,45855,Ava,Striped Anchovy,STA275,STA275gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45855,Gracie,Striped Anchovy,STA276,STA276gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,idk if it is enough 
BOEM,45855,Ava,Striped Anchovy,STA277,STA277gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45855,Gracie,Striped Anchovy,STA278,STA278gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45855,Gracie,Striped Anchovy,STA279,STA279gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45855,Ava,Striped Anchovy,STA280,STA280gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45855,Ava ,Striped Anchovy,STA281,STA281gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45856,Gracie,Striped Anchovy,STA282,STA282gc,WI1,45757,mush,0.2,unidentifiable mush ,-,1,
BOEM,45856,Gracie,Striped Anchovy,STA283,STA283gc,WI1,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45856,Gracie,Striped Anchovy,STA284,STA284gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,dark in color
BOEM,45856,Gracie,Striped Anchovy,STA285,STA285gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45856,Gracie,Striped Anchovy,STA286,STA286gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45856,Gracie,Striped Anchovy,STA287,STA287gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45856,Gracie,Striped Anchovy,STA289,STA289gc,WI2,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45859,Dannette,Spot,SPO183,SPO183gc,EO1,45791,mush,0.1,unidentifiable mush ,-,1,
BOEM,45859,Dannette,Spot,SPO184,SPO184gc,EO1,45791,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45859,Dannette,Pigfish,PIG016,PIG016gc,EO1,45791,mush,0.2,unidentifiable mush ,-,1,
BOEM,45859,Dannette,Pigfish,PIG017,PIG017gc,EO1,45791,invert?,0.2,biomatter,-,2,
BOEM,45859,Gracie,Striped Anchovy,STA291,STA291gc,WI2,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45859,Dannette,Spot,SPO185,SPO185gc,EI1,45791,mush,0.1,unidentifiable mush ,-,1,
BOEM,45859,Gracie,Spot,SPO186,SPO186gc,EI1,45791,mush w/ sand,0.2,detritus ,-,1,
BOEM,45859,Dannette,Spot,SPO187,SPO187gc,EI1,45791,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45859,Gracie,Spot,SPO188,SPO188gc,EI1,45791,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45859,Dannette,Spot,SPO189,SPO189gc,EI1,45791,mush w/ sand,0.1,detritus,-,1,
BOEM,45859,Gracie,Spot,SPO190,SPO190gc,EI1,45791,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45859,Dannette,Spot,SPO191,SPO191gc,EI1,45791,mush,0.1,unidentifiable mush ,-,1,
BOEM,45859,Dannette,Spot,SPO192,SPO192gc,EI1,45791,mush,0.1,unidentifiable mush ,-,1,
BOEM,45859,Gracie,Spot,SPO193,SPO193gc,EI1,45791,mush,0.1,unidentifiable mush ,-,1,
BOEM,45859,Gracie,Spot,SPO194,SPO194gc,EI1,45791,mush,0.1,unidentifiable mush ,-,1,
BOEM,45860,Dannette,Moonfish,MOF102,MOF102gc,WI1,45225,biomatter,<0.1,biomatter,-,1,
BOEM,45860,Sam,Moonfish,MOF103,MOF103gc,WI1,45225,micen,<0.1,crustacean ,<10,3,"can identify these as probably mysid like thing, but should it be biomatter? ask sam "
BOEM,45860,Gracie,Spot,SPO195,SPO195gc,WO2,45792,mush w/ sand,<0.1,detritus ,-,1,
BOEM,45860,Gracie,Spot,SPO196,SPO196gc,WO2,45792,mush w/ sand,<0.1,detritus ,-,1,
BOEM,45860,Ava,Spot,SPO198,SPO198gc,WO2,45792,mush,0.5,unidentifiable mush ,-,1,
BOEM,45860,Sam,Moonfish,MOF107,MOF107gc,WI1,45225,micen,<0.1,biomatter,-,3,
BOEM,45860,Gracie,Spot,SPO199,SPO199gc,WO2,45792,mush w/ sand,<0.1,detritus ,-,1,
BOEM,45860,Ava,Spot,SPO200,SPO200gc,WO2,45792,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45860,Sam,Moonfish,MOF108,MOF108gc,WI1,45225,micen,<0.1,biomatter,-,2,
BOEM,45860,Gracie,Spot,SPO201,SPO201gc,WO2,45792,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45860,Ava,Spot,SPO202,SPO202gc,WO2,45792,mush,0.2,unidentifiable mush ,-,1,
BOEM,45860,Ava,Spot,SPO203,SP203gc,WO2,45792,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45860,Gracie,Moonfish,MOF109,MOF109gc,WI1,45225,micen,<0.1,biomatter,-,2,
BOEM,45860,Ava,Moonfish,MOF111,MOF111gc,WI1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45861,Gracie,Spot,SPO205,SPO205gc,WI2,45792,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45861,Gracie,Spot,SPO206,SPO206gc,WI2,45792,mush w/ sand,<0.1,detritus,-,1,
BOEM,45861,Gracie,Spot,SPO207,SPO207gc,WI2,45792,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45861,Gracie,Spot,SPO209,SPO209gc,WI2,45792,mush w/ sand ,<0.1,detritus,-,1,
BOEM,45861,Gracie,Spot,SPO211,SPO211gc,WI2,45792,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45861,Gracie,Spot,SPO212,SPO212gc,WI2,45792,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45861,Gracie,Spot,SPO214,SPO214gc,WI1,45792,mush w/ sand ,<0.1,detritus,-,1,
BOEM,45861,Gracie,Spot,SPO217,SPO217gc,WI1,45792,micen w/ mush ,<0.1,biomatter,1,2,
BOEM,45861,Sam,Spot,SPO221,SPO221gc,WI1,45792,biomatter,<0.1,biomatter,1,2,
BOEM,45861,Sam,Spot,SPO224,SPO224gc,WI1,45792,micen,<0.1,biomatter,4,1,
BOEM,45862,Gracie,Atlantic Bumper,ATB100,ATB100gc,WO2,45792,micen,0.1,crustacean ,>100,3,
BOEM,45862,Cheyenne,Atlantic Bumper,ATB101,ATB101gc1,WO2,45792,micen,0.1,crustacean,>50,3,
BOEM,45862,Cheyenne,Atlantic Bumper,ATB101,ATB101gc2,WO2,45792,sand?,0.2,detritus ,-,1,
BOEM,45862,Gracie,Atlantic Bumper,ATB102,ATB102gc,WO1,45792,mush/sand,0.2,detritus ,-,1,
BOEM,45862,Sophia,Atlantic Bumper,ATB103,ATB103gc,WO1,45792,biomatter,0.1,biomatter,-,1,
BOEM,45862,Cheyenne,Atlantic Bumper,ATB104,ATB104gc,WO1,45792,micen/shrimp?,0.2,biomatter,>100,3,
BOEM,45862,Cheyenne,Atlantic Bumper,ATB106,ATB106gc,WO1,45792,micen/sand?,0.2,biomatter,>50,2,
BOEM,45862,Sophia,Atlantic Bumper,ATB105,ATB105gc,WO1,45792,biomatter,0.2,biomatter,-,1,
BOEM,45862,Cheyenne,Thread Herring,THH120,THH120gc,EI2,45719,biomatter,0.1,biomatter,-,1,no pic 
BOEM,45862,Ava,Thread Herring,THH132,THH132gc,EO2,45791,mush,0.1,unidentifiable mush ,-,1,
BOEM,45862,Gracie,Moonfish,MOF112,MOF112gc,EO2,45791,micen,0.1,crustacean ,20,3,
BOEM,45862,Ava,Thread Herring,THH134,THH134gc,EO2,45791,mush,0.2,unidentifiable mush ,-,1,(not sure what happened to THH133?)
BOEM,45862,Gracie,Lizardfish,LIZ019,LIZ019gc,EI1,45791,mush/seeds?,0.1,biomatter,-,1,
BOEM,45862,Cheyenne,Thread Herring,THH135,THH135gc,EO2,45791,biomatter/sand?,0.2,detritus ,-,1,
BOEM,45862,Sophia,Thread Herring,THH137,THH137gc,EO2,45791,biomatter,0.1,biomatter,-,1,no pic 
BOEM,45862,Cheyenne,Thread Herring,THH138,THH138gc,EO2,45791,biomatter/sand?,0.2,detritus,-,1,
BOEM,45862,Cheyenne,Thread Herring,THH139,THH139gc,EO2,45791,biomatter/sand?,0.2,detritus,-,1,
BOEM,45862,Cheyenne,Thread Herring,THH140,THH140gc,EI1,45791,biomatter/sand?,<0.1,detritus,-,1,
BOEM,45862,Ava,Thread Herring,THH136,THH136gc,E02,45791,micen/musg,0.1,,-,1,no pic 
BOEM,45863,Gracie,Thread Herring,THH121,THH121gc,WI1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45863,Sam ,Thread Herring,THH122,THH122gc,WI1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45863,Gracie,Thread Herring,THH123,THH123gc,WI1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45863,Gracie,Thread Herring,THH124,THH124gc,WI1,45225,mush,0.1,unidentifiable mush ,-,1,
BOEM,45866,Gracie,Thread Herring,THH141,THH141gc,WI2,45792,mush,0.2,biomatter,-,1,
BOEM,45866,Gracie,Thread Herring,THH142,THH142gc,WI2,45792,mush/mycid,<0.1,,6,2,no pic 
BOEM,45866,Gracie,Thread Herring,THH143,THH143gc,WI2,45792,mush,0.2,unidentifiable mush ,-,1,
BOEM,45866,Gracie,Thread Herring,THH144,THH144gc,WI2,45792,mush/mycid,<0.1,,>20,2,no pic 
BOEM,45867,Cheyenne,Thread Herring,THH131,THH131gc,WI1,45792,mush/sand,0.2,detritus,-,1,
BOEM,45867,Cheyenne,Thread Herring,THH146,THH146gc,WI1,45792,mush,0.2,unidentifiable mush ,-,1,
BOEM,45867,Gracie,Thread Herring,THH145,THH145gc,WI1,45792,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45867,Gracie,Thread Herring,THH148,THH148gc,WI1,45792,mush,0.9,unidentifiable mush ,-,1,
BOEM,45867,Cheyenne,Thread Herring,THH149,THH149gc,WI1,45792,mush/sand,0.3,detritus,-,1,no pic 
BOEM,45867,Sophia,Thread Herring,THH147,THH147gc,WI1,45792,biomatter,0.1,biomatter,-,1,no pic
BOEM,45867,Cheyenne,Thread Herring,THH150,THH150gc,WI1,45792,mush/sand,<0.1,detritus,-,1,no pic 
BOEM,45867,Cheyenne,Thread Herring,THH153,THH153gc,WI1,45792,mush/sand,<0.1,detritus,-,1,no pic 
BOEM,45867,Gracie,Thread Herring,THH152,THH152gc,WI1,45792,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45867,Sophia,Thread Herring,THH151,THH151gc,WI1,45792,mush,0.1,unidentifiable mush ,-,1,
BOEM,45867,Cheyenne,Striped Anchovy,STA293,STA293gc,EO1,45791,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45867,Sophia,Striped Anchovy,STA292,STA292gc,EO2,45791,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45867,Gracie,Striped Anchovy,STA294,STA294gc,EO1,45791,mush,0.2,unidentifiable mush ,-,1,
BOEM,45867,Gracie,Striped Anchovy,STA297,STA297gc,EI2,45791,mush,0.1,unidentifiable mush ,-,1,
BOEM,45867,Sophia,Striped Anchovy,STA298,STA298gc,EI2,45791,biomatter,<0.1,biomatter,-,1,
BOEM,45867,Cheyenne,Striped Anchovy,STA301,STA301gc,EI2,45791,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45869,Gracie,Striped Anchovy,STA302,STA302gc,EI2,45791,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45869,Gracie,Striped Anchovy,STA303,STA303gc,EI2,45791,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45869,Ava,Striped Anchovy,STA304,STA304gc,EI2,45791,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45869,Gracie,Striped Anchovy,STA305,STA305gc,EI2,45791,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45869,Ava,Striped Anchovy,STA306,STA306gc,EI2,45791,mush,0.2,unidentifiable mush ,-,1,
BOEM,45869,Gracie,Striped Anchovy,STA307,STA307gc,EI1,45791,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45869,Ava,Striped Anchovy,STA308,STA308gc,EI1,45791,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45869,Gracie,Striped Anchovy,STA309,STA309gc,EI1,45791,mush,<0.1,unidentifiable mush ,-,1,
