project,dissection_date,dissector,fish_species,fish_id,stomach_id,site,collection_date,prey_common_name,prey_wet_weight,prey_category,n_prey,prey_condition,notes,stomach_id_base,prey_wet_weight_g,prey_category_clean,has_weight,region,position,station
BOEM,45870,Gracie ,Pinfish,PIN239,PIN239gc,EO3,45791,mush + sand ,<0.1,detritus,-,1,no pic ,PIN239gc,0.05,detritus,TRUE,East,Outer,3
BOEM,45870,Gracie ,Pinfish,PIN240,PIN240gc,EO3,45791,mush + rocks + sand  ,0.1,detritus,-,1,no pic ,PIN240gc,0.1,detritus,TRUE,East,Outer,3
BOEM,45870,Gracie ,Pinfish,PIN241,PIN241gc,EO3,45791,mush,0.3,unidentifiable mush,-,1,,PIN241gc,0.3,unidentifiable mush,TRUE,East,Outer,3
BOEM,45870,Gracie ,Pinfish,PIN242,PIN242gc1,EO3,45791,biomatter,<0.1,biomatter,-,1,,PIN242gc,0.05,biomatter,TRUE,East,Outer,3
BOEM,45870,Gracie ,Pinfish,PIN242,PIN242gc2,EO3,45791,polychaete ,<0.1,polycheate,1,3,posey approved,PIN242gc,0.05,polychaete,TRUE,East,Outer,3
BOEM,45870,Gracie,Striped Anchovy,STA314,STA314gc,EI1,45791,mush + mysid ,0.1,biomatter,3,2,,STA314gc,0.1,biomatter,TRUE,East,Inner,1
BOEM,45870,Gracie,Striped Anchovy,STA315,STA315gc,EI1,45791,mush,<0.1,unidentifiable mush,-,1,,STA315gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45870,Gracie,Striped Anchovy,STA316,STA316gc,EI1,45791,mush,<0.1,unidentifiable mush,-,1,,STA316gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45873,Gracie ,Pinfish,PIN243,PIN243gc,EO3,45791,mush,0.1,unidentifiable mush,-,1,,PIN243gc,0.1,unidentifiable mush,TRUE,East,Outer,3
BOEM,45873,Gracie ,Pinfish,PIN244,PIN244gc,EO3,45791,mush + sand + biomatter,0.1,biomatter,-,1,,PIN244gc,0.1,biomatter,TRUE,East,Outer,3
BOEM,45873,Gracie ,Pinfish,PIN245,PIN245gc,EO3,45791,mush,<0.1,unidentifiable mush,-,1,,PIN245gc,0.05,unidentifiable mush,TRUE,East,Outer,3
BOEM,45873,Gracie ,Pinfish,PIN246,PIN246gc,EO3,45791,mush + biomatter,<0.1,biomatter,-,1,,PIN246gc,0.05,biomatter,TRUE,East,Outer,3
BOEM,45874,Cheyenne,Striped Anchovy,STA317,STA317gc,WO3,45792,biomatter?,<0.1,biomatter,-,1,,STA317gc,0.05,biomatter,TRUE,West,Outer,3
BOEM,45874,Cheyenne,Striped Anchovy,STA318,STA318gc,WO2,45792,mush ,<0.1,unidentifiable mush,-,1,,STA318gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45874,Cheyenne,Striped Anchovy,STA319,STA319gc,WO2,45792,mush ,<0.1,unidentifiable mush,-,1,,STA319gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45874,Cheyenne,Striped Anchovy,STA321,STA321gc,WO2,45792,mush ,<0.1,unidentifiable mush,-,1,,STA321gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45874,Ava,Striped Anchovy,STA320,STA320gc,WO2,45792,mush ,<0.1,unidentifiable mush,-,1,,STA320gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45874,Ava,Striped Anchovy,STA322,STA322gc,WO2,45792,mush ,<0.1,unidentifiable mush,-,1,,STA322gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45874,Cheyenne,Striped Anchovy,STA325,STA325gc,WO2,45792,mush ,<0.1,unidentifiable mush,-,1,,STA325gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45874,Ava,Striped Anchovy,STA324,STA324gc,WO2,45792,mush ,<0.1,unidentifiable mush,-,1,,STA324gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45874,Ava,Striped Anchovy,STA326,STA326gc,WO2,45792,mush ,<0.1,unidentifiable mush,-,1,,STA326gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45874,Ava,Striped Anchovy,STA327,STA327gc ,WO2,45792,mush ,<0.1,unidentifiable mush,-,1,,STA327gc ,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45874,Cheyenne,Pinfish,PIN248,PIN248gc,WI1,45792,mush ,<0.1,unidentifiable mush,-,1,,PIN248gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45875,Gracie,Striped Anchovy,STA328,STA328gc,WI2,45792,mush,<0.1,unidentifiable mush,-,1,,STA328gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45875,Gracie,Striped Anchovy,STA329,STA329gc,WI2,45792,mush,<0.1,unidentifiable mush,-,1,,STA329gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45875,Gracie,Striped Anchovy,STA331,STA331gc,WI2,45792,mush,<0.1,unidentifiable mush,-,1,,STA331gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45875,Gracie,Striped Anchovy,STA332,STA332gc,WI2,45792,mush + biomatter,<0.1,biomatter,-,1,,STA332gc,0.05,biomatter,TRUE,West,Inner,2
BOEM,45875,Gracie,Striped Anchovy,STA333,STA333gc,WI2,45792,mush,<0.1,unidentifiable mush,-,1,,STA333gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45875,Gracie,Striped Anchovy,STA334,STA334gc,WI2,45792,mush,<0.1,unidentifiable mush,-,1,,STA334gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45875,Gracie,Striped Anchovy,STA335,STA335gc,WI2,45792,mush,<0.1,unidentifiable mush,-,1,,STA335gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45875,Gracie,Striped Anchovy,STA336,STA336gc,WI2,45792,mush,<0.1,unidentifiable mush,-,1,,STA336gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45875,Gracie,Striped Anchovy,STA337,STA337gc,WI2,45792,mush,<0.1,unidentifiable mush,-,1,,STA337gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45875,Gracie,Pinfish,PIN250,PIN250gc,WI1,45792,mush + worm,<0.1,biomatter,1,2,,PIN250gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45875,Gracie,Pinfish,PIN251,PIN251gc1,WI1,45792,mush + worms ,<0.1,biomatter,-,2,,PIN251gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45875,Gracie,Pinfish,PIN251,PIN251gc2,WI1,45792,mush + worms ,<0.1,polychaete,3,2,,PIN251gc,0.05,polychaete,TRUE,West,Inner,1
BOEM,45876,Cheyenne,Striped Anchovy,STA338,STA338gc,WI1,45792,mush,0.1,unidentifiable mush,-,1,,STA338gc,0.1,unidentifiable mush,TRUE,West,Inner,1
BOEM,45876,Gracie,Striped Anchovy,STA339,STA339gc,WI1,45792,mush/ mysid,<0.1,biomatter,2,2,,STA339gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45876,Gracie,Striped Anchovy,STA340,STA340gc,WI1,45792,mush,<0.1,unidentifiable mush,-,1,,STA340gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45876,Cheyenne,Striped Anchovy,STA341,STA341gc,WI1,45792,mush,<0.1,unidentifiable mush,-,1,,STA341gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45876,Gracie,Striped Anchovy,STA342,STA342gc,WI1,45792,mush/mysid,<0.1,biomatter,5,2,,STA342gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45876,Gracie,Striped Anchovy,STA344,STA344gc,WI1,45792,mush,<0.1,unidentifiable mush,-,1,,STA344gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45876,Gracie,Striped Anchovy,STA345,STA345gc,WI1,45792,mush,<0.1,unidentifiable mush,-,1,,STA345gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45876,Cheyenne,Striped Anchovy,STA346,STA346gc,WI1,45792,mush,<0.1,unidentifiable mush,-,1,,STA346gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45876,Gracie,Pinfish,PIN253,PIN253gc,EO2,45791,mush,0.1,unidentifiable mush,-,1,,PIN253gc,0.1,unidentifiable mush,TRUE,East,Outer,2
BOEM,45876,Cheyenne,Pinfish,PIN254,PIN254gc,EO2,45791,mush,0.1,unidentifiable mush,-,1,watery,PIN254gc,0.1,unidentifiable mush,TRUE,East,Outer,2
BOEM,45876,Ava,Pinfish,PIN255,PIN255gc,EO2,45791,mush,0.1,unidentifiable mush,-,1,,PIN255gc,0.1,unidentifiable mush,TRUE,East,Outer,2
BOEM,45876,Gracie,Pinfish,PIN256,PIN256gc1,EO2,45791,biomatter,<0.1,biomatter,-,1,,PIN256gc,0.05,biomatter,TRUE,East,Outer,2
BOEM,45876,Gracie,Pinfish,PIN256,PIN256gc2,EO2,45791,polychaete ,<0.1,polychaete,1,3,,PIN256gc,0.05,polychaete,TRUE,East,Outer,2
BOEM,45876,Ava,Pinfish,PIN258,PIN258gc,EO2,45791,mush/biomatter?,0.1,biomatter,-,2,picture taken ,PIN258gc,0.1,biomatter,TRUE,East,Outer,2
BOEM,45876,Cheyenne,Pinfish,PIN260,PIN260gc,EO2,45791,mush,<0.1,unidentifiable mush,-,1,,PIN260gc,0.05,unidentifiable mush,TRUE,East,Outer,2
BOEM,45876,Cheyenne,Pinfish,PIN261,PIN261gc,EO2,45791,veg?,<0.1,biomatter,-,1,no picture,PIN261gc,0.05,biomatter,TRUE,East,Outer,2
BOEM,45876,Ava,Pinfish,PIN262,PIN262gc,EO2,45791,mush,0.1,unidentifiable mush,-,1,GoPro/picturen taken,PIN262gc,0.1,unidentifiable mush,TRUE,East,Outer,2
BOEM,45876,Gracie,Pinfish,PIN263,PIN263gc,WO2,45791,mush/egg?,0.2,biomatter,-,2,,PIN263gc,0.2,biomatter,TRUE,West,Outer,2
BOEM,45876,Gracie,Pinfish,PIN266,PIN266gc1,WO2,45791,mush/shell,<0.1,biomatter,-,1,,PIN266gc,0.05,biomatter,TRUE,West,Outer,2
BOEM,45876,Gracie,Pinfish,PIN266,PIN266gc2,WO2,45791,mush/shell,<0.1,mollusca,,,,PIN266gc,0.05,mollusca,TRUE,West,Outer,2
BOEM,45876,Cheyenne,Pinfish,PIN265,PIN265gc,WO2,45791,sand/mush,0.1,detritus,-,1,,PIN265gc,0.1,detritus,TRUE,West,Outer,2
BOEM,45876,Ava,Pinfish,PIN264,PIN264gc,WO2,45791,sand/mush,0.5,detritus,-,2,,PIN264gc,0.5,detritus,TRUE,West,Outer,2
BOEM,45876,Gracie,Pinfish,PIN267,PIN267gc,WO2,45791,anchovy,1,anchovy,1,4,,PIN267gc,1,anchovy,TRUE,West,Outer,2
BOEM,45877,Gracie,Pinfish,PIN273,PIN273gc,EO1,45792,mush + mysid,<0.1,crustacean,2,2,prob mush ,PIN273gc,0.05,crustacean,TRUE,East,Outer,1
BOEM,45877,Gracie,Pinfish,PIN275,PIN275gc,EO1,45792,mush + biomatter,0.2,biomatter,-,1,,PIN275gc,0.2,biomatter,TRUE,East,Outer,1
BOEM,45877,Gracie,Pinfish,PIN277,PIN277gc,EO1,45792,mush,<0.1,unidentifiable mush,-,1,,PIN277gc,0.05,unidentifiable mush,TRUE,East,Outer,1
BOEM,45877,Gracie,Pinfish,PIN279,PIN279gc,EO1,45792,mush,0.1,unidentifiable mush,-,1,,PIN279gc,0.1,unidentifiable mush,TRUE,East,Outer,1
BOEM,45877,Gracie,Pinfish,PIN282,PIN282gc,EO2,45434,mush,0.3,unidentifiable mush,-,1,,PIN282gc,0.3,unidentifiable mush,TRUE,East,Outer,2
BOEM,45880,Gracie,Pinfish,PIN283,PIN283gc,EI1,45791,green mush,0.7,biomatter,-,1,crusta? should we make a vegetation category ,PIN283gc,0.7,biomatter,TRUE,East,Inner,1
BOEM,45880,Gracie,Pinfish,PIN284,PIN284gc1,EI1,45791,biomatter,0.4,biomatter,-,2,,PIN284gc,0.4,biomatter,TRUE,East,Inner,1
BOEM,45880,Gracie,Pinfish,PIN284,PIN284gc2,EI1,45791,crustacean ,0.1,crustacean,2,2,,PIN284gc,0.1,crustacean,TRUE,East,Inner,1
BOEM,45880,Gracie,Pinfish,PIN285,PIN285gc,EI1,45791,mush/biomatter,<0.1,biomatter,-,1,,PIN285gc,0.05,biomatter,TRUE,East,Inner,1
BOEM,45880,Gracie,Pinfish,PIN286,PIN286gc,EI1,45791,shrimp/mush,0.2,biomatter,1,3,this defintely has an echinoderm in it ... ? ,PIN286gc,0.2,biomatter,TRUE,East,Inner,1
BOEM,45880,Gracie,Pinfish,PIN287,PIN287gc,EI1,45791,veg?,0.5,biomatter,-,1,,PIN287gc,0.5,biomatter,TRUE,East,Inner,1
BOEM,45880,Gracie,Pinfish,PIN289,PIN289gc1,EI1,45791,britterester?/mush,<0.1,biomatter,-,1,,PIN289gc,0.05,biomatter,TRUE,East,Inner,1
BOEM,45880,Gracie,Pinfish,PIN289,PIN289gc2,EI1,45791,britterester?/mush,<0.1,echinoderm,1,3,,PIN289gc,0.05,echinoderm,TRUE,East,Inner,1
BOEM,45880,Gracie,Pinfish,PIN290,PIN290gc,EI1,45791,veg?,<0.1,biomatter,-,1,,PIN290gc,0.05,biomatter,TRUE,East,Inner,1
BOEM,45880,Gracie,Pinfish,PIN291,PIN291gc1,EI1,45791,biomatter,<0.1,biomatter,-,1,,PIN291gc,0.05,biomatter,TRUE,East,Inner,1
BOEM,45880,Gracie,Pinfish,PIN291,PIN291gc2,EI1,45791,crustacean ,0.1,crustcacean,1,4,,PIN291gc,0.1,crustacean,TRUE,East,Inner,1
BOEM,45880,Gracie,Pinfish,PIN292,PIN292gc,EI1,45791,biomatter,0.1,biomatter,-,1,,PIN292gc,0.1,biomatter,TRUE,East,Inner,1
BOEM,45880,Cheyenne,Pinfish,PIN293,PIN293gc1,WO1,45792,shells,1,mollusca,19,5,,PIN293gc,1,mollusca,TRUE,West,Outer,1
BOEM,45880,Cheyenne,Pinfish,PIN293,PIN293gc2,WO1,45792,mush,1.9,unidentifiable mush,34,5,from the intestines,PIN293gc,1.9,unidentifiable mush,TRUE,West,Outer,1
BOEM,45880,Gracie,Pinfish,PIN294,PIN294gc,WO1,45792,mush,<0.1,unidentifiable mush,-,1,,PIN294gc,0.05,unidentifiable mush,TRUE,West,Outer,1
BOEM,45880,Gracie,Pinfish,PIN296,PIN296gc,WO1,45792,mush,0.1,unidentifiable mush,-,1,,PIN296gc,0.1,unidentifiable mush,TRUE,West,Outer,1
BOEM,45880,Cheyenne,Pinfish,PIN295,PIN295gc,WO1,45792,mush,0.1,unidentifiable mush,-,1,watery,PIN295gc,0.1,unidentifiable mush,TRUE,West,Outer,1
BOEM,45880,Gracie,Pinfish,PIN297,PIN297gc,WO1,45792,mush,0.1,unidentifiable mush,-,1,,PIN297gc,0.1,unidentifiable mush,TRUE,West,Outer,1
BOEM,45880,Cheyenne,Pinfish,PIN298,PIN298gc,WO1,45792,mush,0.1,unidentifiable mush,-,1,watery,PIN298gc,0.1,unidentifiable mush,TRUE,West,Outer,1
BOEM,45880,Gracie,Pinfish,PIN299,PIN299gc,WO1,45792,mush,0.3,unidentifiable mush,-,1,,PIN299gc,0.3,unidentifiable mush,TRUE,West,Outer,1
BOEM,45880,Gracie,Pinfish,PIN301,PIN301gc,WO1,45792,mush/biomatter,<0.1,biomatter,-,1,veg/,PIN301gc,0.05,biomatter,TRUE,West,Outer,1
BOEM,45880,Cheyenne,Pinfish,PIN302,Pin302gc,WO1,45792,mush,<0.1,unidentifiable mush,-,1,watery,Pin302gc,0.05,unidentifiable mush,TRUE,West,Outer,1
BOEM,45880,Gracie,Striped Anchovy,STA356,STA356gc,WO2,45348,krill?,0.1,biomatter,-,1,,STA356gc,0.1,biomatter,TRUE,West,Outer,2
BOEM,45882,Gracie,Atlantic Bumper,ATB091,ATB091gc,WI1,45225,mush,<0.1,unidentifiable mush,-,1,,ATB091gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45882,Gracie,Atlantic Bumper,ATB093,ATB093gc,WI1,45225,mush,<0.1,unidentifiable mush,-,1,,ATB093gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45882,Gracie,Atlantic Bumper,ATB095,ATB095gc,WI1,45225,mush,<0.1,unidentifiable mush,-,1,,ATB095gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45902,Gracie,Atlantic Croaker,CRO212,CRO212gc,WO2,45895,mush + veg,0.1,biomatter,-,2,,CRO212gc,0.1,biomatter,TRUE,West,Outer,2
BOEM,45902,Gracie,Atlantic Croaker,CRO213,CRO213gc,WO2,45895,mush + veg,0.1,biomatter,-,1,,CRO213gc,0.1,biomatter,TRUE,West,Outer,2
BOEM,45902,Gracie,Atlantic Croaker,CRO214,CRO214gc,WO2,45895,mush + veg ,0.2,biomatter,-,2,,CRO214gc,0.2,biomatter,TRUE,West,Outer,2
BOEM,45902,Gracie,Atlantic Croaker,CRO215,CRO215gc1,WO2,45895,biomatter,0.4,biomatter,5,4,pic on microscope ,CRO215gc,0.4,biomatter,TRUE,West,Outer,2
BOEM,45902,Gracie,Atlantic Croaker,CRO215,CRO215gc2,WO2,45895,polycheate,<0.1,polychaete,,,,CRO215gc,0.05,polychaete,TRUE,West,Outer,2
BOEM,45902,Gracie,Atlantic Croaker,CRO215,CRO215gc3,WO2,45895,crustacean ,<0.1,crustacean,,,,CRO215gc,0.05,crustacean,TRUE,West,Outer,2
BOEM,45902,Gracie,Atlantic Croaker,CRO217,CRO217gc,WO2,45895,veg + mush ,<0.1,biomatter,-,1,,CRO217gc,0.05,biomatter,TRUE,West,Outer,2
BOEM,45902,Gracie,Atlantic Croaker,CRO218,CRO218gc1,WO2,45895,biomatter,<0.1,biomatter,2,4,,CRO218gc,0.05,biomatter,TRUE,West,Outer,2
BOEM,45902,Gracie,Atlantic Croaker,CRO218,CRO218gc2,WO2,45895,crustacean ,<0.1,crustacean,,,,CRO218gc,0.05,crustacean,TRUE,West,Outer,2
BOEM,45902,Gracie,Atlantic Croaker,CRO219,CRO219gc1,WO1,45895,biomatter,0.3,biomatter,1,4,pic,CRO219gc,0.3,biomatter,TRUE,West,Outer,1
BOEM,45902,Gracie,Atlantic Croaker,CRO219,CRO219gc2,WO1,45895,crustacean ,0.3,crustacean,,,,CRO219gc,0.3,crustacean,TRUE,West,Outer,1
BOEM,45903,Gracie,Atlantic Croaker,CRO221,CRO221gc1,WI1,45895,crustacean ,0.2,crustcean,1,4,,CRO221gc,0.2,crustacean,TRUE,West,Inner,1
BOEM,45903,Gracie,Atlantic Croaker,CRO221,CRO221gc2,WI1,45895,striped anchovy,0.7,striped anchovy,2,4,,CRO221gc,0.7,anchovy,TRUE,West,Inner,1
BOEM,45903,Gracie,Atlantic Croaker,CRO223,CRO223gc,WI1,45895,green mush ,0.5,biomatter,-,1,,CRO223gc,0.5,biomatter,TRUE,West,Inner,1
BOEM,45903,Gracie,Atlantic Croaker,CRO224,CRO224gc,WI1,45895,crustacean ,0.3,crustacean,1,3,,CRO224gc,0.3,crustacean,TRUE,West,Inner,1
BOEM,45903,Gracie,Atlantic Croaker,CRO225,CRO225gc,WI1,45895,mush ,<0.1,unidentifiable mush,-,1,,CRO225gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45903,Gracie,Atlantic Croaker,CRO226,CRO226gc1,WI1,45895,crustacean ,0.1,crustacean,1,2,,CRO226gc,0.1,crustacean,TRUE,West,Inner,1
BOEM,45903,Gracie,Atlantic Croaker,CRO226,CRO226gc2,WI1,45895,biomatter,<0.1,biomatter,-,1,,CRO226gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45903,Gracie,Atlantic Croaker,CRO227,CRO227gc1,WI1,45895,crustacean ,0.5,crustacean,2,3,,CRO227gc,0.5,crustacean,TRUE,West,Inner,1
BOEM,45903,Gracie,Atlantic Croaker,CRO228,CRO228gc,WI1,45895,mush + veg + sand ,1.3,biomatter,-,1,,CRO228gc,1.3,biomatter,TRUE,West,Inner,1
BOEM,45903,Gracie,Atlantic Croaker,CRO229,CRO229gc,WI1,45895,mush,<0.1,unidentifiable mush,-,1,,CRO229gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45903,Gracie,Atlantic Croaker,CRO230,CRO230gc1,WI1,45895,anchovy ,1.1,striped anchovy,2,5,,CRO230gc,1.1,anchovy,TRUE,West,Inner,1
BOEM,45903,Gracie,Atlantic Croaker,CRO230,CRO230gc2,WI2,45895,snail ,0.1,mollusca,1,5,,CRO230gc,0.1,mollusca,TRUE,West,Inner,2
BOEM,45904,Gracie,Atlantic Croaker,CRO232,CRO232gc,EI1,45894,mush ,0.1,unidentifiable mush,-,1,,CRO232gc,0.1,unidentifiable mush,TRUE,East,Inner,1
BOEM,45904,Gracie,Atlantic Croaker,CRO233,CRO233gc1,EI1,45894,mush,<0.1,unidentifiable mush,-,2,,CRO233gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45904,Gracie,Atlantic Croaker,CRO233,CRO233gc2,EI1,45894,crustacean,<0.1,crustacean,1,2,,CRO233gc,0.05,crustacean,TRUE,East,Inner,1
BOEM,45904,Gracie,Atlantic Croaker,CRO235,CRO235gc,EI1,45894,mush ,<0.2,unidentifiable mush,-,1,,CRO235gc,0.1,unidentifiable mush,TRUE,East,Inner,1
BOEM,45904,Gracie,Atlantic Croaker,CRO237,CRO237gc,EI1,45894,mush ,<0.3,unidentifiable mush,-,1,,CRO237gc,0.15,unidentifiable mush,TRUE,East,Inner,1
BOEM,45904,Gracie,Atlantic Croaker,CRO239,CRO239gc,EI1,45894,mush ,<0.4,unidentifiable mush,-,1,,CRO239gc,0.2,unidentifiable mush,TRUE,East,Inner,1
BOEM,45904,Gracie,Atlantic Croaker,CRO240,CRO240gc,EI1,45894,biomatter,<0.5,biomatter,1,4,,CRO240gc,0.25,biomatter,TRUE,East,Inner,1
BOEM,45904,Gracie,Atlantic Croaker,CRO241,CRO241gc,EI1,45894,mush ,<0.6,unidentifiable mush,- ,1,,CRO241gc,0.3,unidentifiable mush,TRUE,East,Inner,1
BOEM,45952,Gracie ,Pinfish,PIN303,PIN303gc,EO3,45894,fish eggs ,<0.1,biomatter,>100,4,"yes these are fish eggs probably, but maybe safer to say biomatter?",PIN303gc,0.05,biomatter,TRUE,East,Outer,3
BOEM,45952,Sam P,Pinfish,PIN304,PIN304gc,EO3,45894,fish eggs ,<0.1,biomatter,>100,4,,PIN304gc,0.05,biomatter,TRUE,East,Outer,3
BOEM,45952,Gracie ,Pinfish,PIN305,PIN305gc,EO3,45894,fish eggs ,0.3,biomatter,>100,4,,PIN305gc,0.3,biomatter,TRUE,East,Outer,3
BOEM,45952,Sam P,Pinfish,PIN306,PIN306gc,EO3,45894,fish eggs ,<0.1,biomatter,>100,4,,PIN306gc,0.05,biomatter,TRUE,East,Outer,3
BOEM,45952,Gracie ,Pinfish,PIN307,PIN307gc,EO3,45894,fish eggs ,<0.1,biomatter,<50,4,,PIN307gc,0.05,biomatter,TRUE,East,Outer,3
BOEM,45952,Sam P,Pinfish,PIN308,PIN308gc,EO3,45894,mush,<0.1,unidentifiable mush,-,1,,PIN308gc,0.05,unidentifiable mush,TRUE,East,Outer,3
BOEM,45952,Gracie ,Pinfish,PIN309,PIN309gc,EO3,45894,"eggs, fish spine ",0.3,biomatter,50,3,,PIN309gc,0.3,biomatter,TRUE,East,Outer,3
BOEM,45952,Sam P,Pinfish,PIN310,PIN310gc,EO3,45894,fish eggs ,0.2,biomatter,<100,4,,PIN310gc,0.2,biomatter,TRUE,East,Outer,3
BOEM,45952,Gracie ,Pinfish,PIN311,PIN311gc,EO3,45894,fish eggs ,0.3,biomatter,>100,4,,PIN311gc,0.3,biomatter,TRUE,East,Outer,3
BOEM,45952,Sam P,Pinfish,PIN312,PIN312gc,EO3,45894,fish eggs ,0.2,biomatter,>100,4,,PIN312gc,0.2,biomatter,TRUE,East,Outer,3
BOEM,45952,Sam P,Pinfish,PIN314,PIN314gc,EO1,45894,fish bones + sand ,0.2,biomatter,1,2,,PIN314gc,0.2,biomatter,TRUE,East,Outer,1
BOEM,45952,Sam P,Pinfish,PIN316,PIN316gc,EO1,45894,mush ,<0.1,unidentifiable mush,-,1,,PIN316gc,0.05,unidentifiable mush,TRUE,East,Outer,1
BOEM,45952,Sam P,Pinfish,PIN319,PIN319gc,EO1,45894,shell + sand ,0.4,detritus + maybe a shell,1,1,"if shell (cant tell by photo), needs to be seperated and weighed as a mollusc",PIN319gc,0.4,detritus,TRUE,East,Outer,1
BOEM,45952,Gracie ,Pinfish,PIN320,PIN320gc,EO1,45894,shrimp+mush ,0.3,biomatter,10,4,,PIN320gc,0.3,biomatter,TRUE,East,Outer,1
BOEM,45952,Sam P,Pinfish,PIN321,PIN321gc,EO1,45894,worm + shrimp,<0.1,biomatter,<50,2,check if these are polychaetes or should this just be biomatter? ,PIN321gc,0.05,biomatter,TRUE,East,Outer,1
BOEM,45952,Sam P,Pinfish,PIN322,PIN322gc,EO1,45894,shrimp+mush ,0.4,biomatter,4,3,,PIN322gc,0.4,biomatter,TRUE,East,Outer,1
BOEM,45955,Dalton,Pinfish,PIN323,PIN323gc,EI2,45894,shells,0.1,mollusca,3,4,,PIN323gc,0.1,mollusca,TRUE,East,Inner,2
BOEM,45955,Dalton,Pinfish,PIN326,PIN326gc1,EI2,45894,biomatter,0.2,biomatter,2,4,,PIN326gc,0.2,biomatter,TRUE,East,Inner,2
BOEM,45955,Dalton,Pinfish,PIN326,PIN326gc2,EI3,45895,mollusca,<0.1,molusca,2,2,,PIN326gc,0.05,mollusca,TRUE,East,Inner,3
BOEM,45957,Sam P,Spot,SPO227,SPO227gc,WI1,45895,shrimp/mush,<0.1,biomatter,-,1,,SPO227gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45957,Sam P,Spot,SPO228,SPO228gc,WI1,45895,shrimp/mush,<0.1,biomatter,-,2,,SPO228gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45957,Sam P,Spot,SPO233,SPO233gc,WI1,45895,sand/eggs,<0.1,detritus,-,1,,SPO233gc,0.05,detritus,TRUE,West,Inner,1
BOEM,45957,Sam P,Spot,SPO234,SPO234gc,WI1,45895,sand/eggs,<0.1,biomatter,-,1,,SPO234gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45959,Sam P,Pinfish,PIN330,PIN330gc,EI2,45894,shrimp/shells,0.2,biomatter,3,2,,PIN330gc,0.2,biomatter,TRUE,East,Inner,2
BOEM,45959,Sam P,Pinfish,PIN331,PIN331gc,EI2,45894,squid?/shells,0.6,biomatter,4,3,,PIN331gc,0.6,biomatter,TRUE,East,Inner,2
BOEM,45959,Sam P,Pinfish,PIN332,PIN332gc,EI2,45894,shells,0.1,biomatter,3,4,mush,PIN332gc,0.1,biomatter,TRUE,East,Inner,2
BOEM,45959,Sam P,Pinfish,PIN333,PIN333gc,WI1,45895,shrimp/mush,<0.1,biomatter,-,1,vegetation ,PIN333gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45959,Sam P,Pinfish,PIN334,PIN334gc,EI1,45894,shrimp?,<0.1,biomatter,-,1,mush,PIN334gc,0.05,biomatter,TRUE,East,Inner,1
BOEM,45959,Sam P,Pinfish,PIN335,PIN335gc,EI1,45894,shell/fish?,0.2,biomatter,4,3,"cant tell whats going on here, is this mostly detritus or biomatter? ",PIN335gc,0.2,biomatter,TRUE,East,Inner,1
